paper_id,title,strata,keywords,pscore,treatment,AVG_rating,conf_year,transformed_keywords
r1S083cgx,Sequence generation with a physiologically plausible model of handwriting and Recurrent Mixture Density Networks,3,"[""Deep learning"", ""Supervised Learning"", ""Applications""]",0.5675641763830802,1,3.0,2017, deep_learning supervised_learning applications
r1SnX5xCb,Deep Sensing: Active Sensing using Multi-directional Recurrent Neural Networks,3,"[""Active Sensing"", ""Timely Prediction"", ""Irregular Sampling"", ""Missing Data""]",0.48726181995843154,0,7.0,2018, active_sensing timely_prediction irregular_sampling missing_data
r1SuFjkRW,Discrete Sequential Prediction of Continuous Actions for Deep RL,3,"[""Reinforcement learning"", ""continuous control"", ""deep learning""]",0.49331986115047555,0,5.333333333333333,2018, reinforcement_learning continuous_control deep_learning
r1TA9ZbA-,Learning to search with MCTSnets,3,"[""Monte-Carlo Tree Search"", ""search"", ""planning""]",0.49915149781207924,0,5.333333333333333,2018, monte_carlo_tree_search search planning
r1Ue8Hcxg,Neural Architecture Search with Reinforcement Learning,3,[],0.5539283696010403,1,9.0,2017,
r1Usiwcex,Counterpoint by Convolution,3,"[""Deep learning"", ""Applications"", ""Unsupervised Learning""]",0.5155622732047758,1,5.666666666666667,2017, deep_learning applications unsupervised_learning
r1VGvBcxl,Reinforcement Learning through Asynchronous Advantage Actor-Critic on a GPU,2,"[""Reinforcement Learning""]",0.3929098519545883,1,6.666666666666667,2017, reinforcement_learning
r1VVsebAZ,Synthesizing realistic neural population activity patterns using Generative Adversarial Networks,3,"[""GANs"", ""Wasserstein-GANs"", ""convolutional networks"", ""neuroscience"", ""spike train patterns"", ""spike train analysis""]",0.4713827437263385,0,6.0,2018, gans wasserstein_gans convolutional_networks neuroscience spike_train_patterns spike_train_analysis
r1VdcHcxx,Recurrent Batch Normalization,3,"[""Deep learning"", ""Optimization""]",0.5168910995920779,1,7.333333333333333,2017, deep_learning optimization
r1WUqIceg,Improving Stochastic Gradient Descent with Feedback,3,"[""Deep learning"", ""Optimization""]",0.5561209264720139,1,5.333333333333333,2017, deep_learning optimization
r1X3g2_xl,Adversarial Training Methods for Semi-Supervised Text Classification,3,"[""Natural language processing"", ""Deep learning"", ""Semi-Supervised Learning""]",0.41448172461385535,1,6.666666666666667,2017, natural_language_processing deep_learning semi_supervised_learning
r1YNw6sxg,Learning Visual Servoing with Deep Features and Fitted Q-Iteration,3,"[""Computer vision"", ""Deep learning"", ""Reinforcement Learning""]",0.4993951692633314,1,7.333333333333333,2017, computer_vision deep_learning reinforcement_learning
r1YUtYx0-,Ensemble Robustness and Generalization of Stochastic Deep Learning Algorithms,3,"[""Robustness"", ""Generalization"", ""Deep Learning"", ""Adversarial Learning""]",0.43621503488957974,0,5.333333333333333,2018, robustness generalization deep_learning adversarial_learning
r1ZdKJ-0W,Deep Gaussian Embedding of Graphs: Unsupervised Inductive Learning via Ranking,3,"[""node embeddings"", ""graphs"", ""unsupervised learning"", ""inductive learning"", ""uncertainty"", ""deep learning""]",0.44683680553542005,0,6.666666666666667,2018, node_embeddings graphs unsupervised_learning inductive_learning uncertainty deep_learning
r1Zi2Mb0-,EXPLORING NEURAL ARCHITECTURE SEARCH FOR LANGUAGE TASKS,3,"[""Neural architecture search"", ""language tasks"", ""neural machine translation"", ""reading comprehension"", ""SQuAD""]",0.53048582956801,0,3.3333333333333335,2018, neural_architecture_search language_tasks neural_machine_translation reading_comprehension squad
r1aGWUqgg,Unsupervised Learning of State Representations for Multiple Tasks,3,"[""Reinforcement Learning"", ""Unsupervised Learning""]",0.5252647349301328,1,5.666666666666667,2017, reinforcement_learning unsupervised_learning
r1aPbsFle,Tying Word Vectors and Word Classifiers: A Loss Framework for Language Modeling,3,"[""Natural language processing"", ""Deep learning""]",0.5537169790189341,1,7.0,2017, natural_language_processing deep_learning
r1ayG7WRZ,Don't encrypt the data; just approximate the model \ Towards Secure Transaction and Fair Pricing of Training Data,2,"[""Applications"", ""Security in Machine Learning"", ""Fairness and Security"", ""Model Compression""]",0.3498137785784135,0,3.0,2018, applications security_in_machine_learning fairness_and_security model_compression
r1br_2Kge,Short and Deep: Sketching and Neural Networks,3,"[""Theory""]",0.5867917346511887,1,4.666666666666667,2017, theory
r1cLblgCZ,Recurrent Auto-Encoder Model for Multidimensional Time Series Representation,3,"[""recurrent autoencoder"", ""seq2seq"", ""rnn"", ""multidimensional time series"", ""clustering"", ""sensor"", ""signal analysis"", ""industrial application""]",0.52434515224574,0,2.6666666666666665,2018, recurrent_autoencoder seq2seq rnn multidimensional_time_series clustering sensor signal_analysis industrial_application
r1dHXnH6-,Natural Language Inference over Interaction Space,3,"[""natural language inference"", ""attention"", ""SoTA"", ""natural language understanding""]",0.5340177462036031,0,5.666666666666667,2018, natural_language_inference attention sota natural_language_understanding
r1drp-WCZ,State Space LSTM Models with Particle MCMC Inference,3,"[""recurrent neural networks"", ""state space models"", ""sequential Monte Carlo""]",0.5762712049939299,0,5.0,2018, recurrent_neural_networks state_space_models sequential_monte_carlo
r1fYuytex,Sparsely-Connected Neural Networks: Towards Efficient VLSI Implementation of Deep Neural Networks,3,"[""Deep learning"", ""Applications"", ""Optimization""]",0.5308891755842897,1,6.333333333333333,2017, deep_learning applications optimization
r1gs9JgRZ,Mixed Precision Training,3,"[""Half precision"", ""float16"", ""Convolutional neural networks"", ""Recurrent neural networks""]",0.5294902169966341,0,6.666666666666667,2018, half_precision float16 convolutional_neural_networks recurrent_neural_networks
r1h2DllAW,Discrete-Valued Neural Networks Using Variational Inference,3,"[""low-precision"", ""neural networks"", ""resource efficient"", ""variational inference"", ""Bayesian""]",0.4773248590588093,0,5.333333333333333,2018, low_precision neural_networks resource_efficient variational_inference bayesian
r1hsJCe0Z,Semantic Code Repair using Neuro-Symbolic Transformation Networks,3,"[""semantic program repair"", ""neural program embeddings"", ""deep learning""]",0.552100194012034,0,5.333333333333333,2018, semantic_program_repair neural_program_embeddings deep_learning
r1iuQjxCZ,On the importance of single directions for generalization,3,"[""generalization"", ""analysis"", ""deep learning"", ""selectivity""]",0.4624144354968321,0,7.0,2018, generalization analysis deep_learning selectivity
r1kGbydxg,Learning Locomotion Skills Using DeepRL: Does the Choice of Action Space Matter?,3,"[""Reinforcement Learning"", ""Applications""]",0.5279495507737438,1,6.0,2017, reinforcement_learning applications
r1kNDlbCb,Learning to Encode Text as Human-Readable Summaries using Generative Adversarial Networks,3,"[""unsupervised learning"", ""text summarization"", ""adversarial training""]",0.5401230948779437,0,5.0,2018, unsupervised_learning text_summarization adversarial_training
r1kP7vlRb,Toward learning better metrics for sequence generation training with policy gradient,3,"[""sequence generation"", ""reinforcement learning"", ""unsupervised learning"", ""RNN""]",0.4577414279160011,0,6.0,2018, sequence_generation reinforcement_learning unsupervised_learning rnn
r1kQkVFgl,Learning Python Code Suggestion with a Sparse Pointer Network,3,[],0.5944273319021233,1,5.666666666666667,2017,
r1kj4ACp-,Understanding Deep Learning Generalization by Maximum Entropy,3,"[""generalization"", ""maximum entropy"", ""deep learning""]",0.4988465293348652,0,3.6666666666666665,2018, generalization maximum_entropy deep_learning
r1kjEuHpZ,Learning Less-Overlapping Representations,3,"[""Less-overlapness"", ""regularization"", ""near-orthogonality"", ""sparsity""]",0.4635739023799423,0,4.0,2018, less_overlapness regularization near_orthogonality sparsity
r1l4eQW0Z,Kernel Implicit Variational Inference,3,"[""Variational inference"", ""Bayesian neural networks"", ""Implicit distribution""]",0.4571064690985819,0,6.333333333333333,2018, variational_inference bayesian_neural_networks implicit_distribution
r1lUOzWCW,Demystifying MMD GANs,2,"[""gans"", ""mmd"", ""ipms"", ""wgan"", ""gradient penalty"", ""unbiased gradients""]",0.3485453517006086,0,5.666666666666667,2018, gans mmd ipms wgan gradient_penalty unbiased_gradients
r1lfpfZAb,Learning to Write by Learning the Objective,3,"[""natural language generation""]",0.5263092126449841,0,5.0,2018, natural_language_generation
r1nTpv9eg,Learning to Perform Physics Experiments via Deep Reinforcement Learning,3,"[""Deep learning"", ""Reinforcement Learning""]",0.4813106638753982,1,6.75,2017, deep_learning reinforcement_learning
r1nmx5l0W,SIC-GAN: A Self-Improving Collaborative GAN for Decoding Sketch RNNs,3,"[""RNNs"", ""GANs"", ""Variational RNNs"", ""Sketch RNNs""]",0.5098388677436487,0,5.333333333333333,2018, rnns gans variational_rnns sketch_rnns
r1nzLmWAb,Video Action Segmentation with Hybrid Temporal Networks,3,"[""action segmentation"", ""video labeling"", ""temporal networks""]",0.5719774946629796,0,3.3333333333333335,2018, action_segmentation video_labeling temporal_networks
r1osyr_xg,Fuzzy paraphrases in learning word representations with a lexicon,3,"[""Natural language processing"", ""Unsupervised Learning""]",0.5489365476724154,1,4.666666666666667,2017, natural_language_processing unsupervised_learning
r1pW0WZAW,Analyzing and Exploiting NARX Recurrent Neural Networks for Long-Term Dependencies,3,"[""recurrent neural networks"", ""long-term dependencies"", ""long short-term memory"", ""LSTM""]",0.5621669461647292,0,5.333333333333333,2018, recurrent_neural_networks long_term_dependencies long_short_term_memory lstm
r1q7n9gAb,The Implicit Bias of Gradient Descent on Separable Data,3,"[""gradient descent"", ""implicit regularization"", ""generalization"", ""margin"", ""logistic regression"", ""loss functions"", ""optimization"", ""exponential tail"", ""cross-entropy""]",0.5113377871162742,0,6.666666666666667,2018, gradient_descent implicit_regularization generalization margin logistic_regression loss_functions optimization exponential_tail cross_entropy
r1rhWnZkg,Hadamard Product for Low-rank Bilinear Pooling,3,"[""Deep learning"", ""Supervised Learning"", ""Multi-modal learning""]",0.5072869424727655,1,6.666666666666667,2017, deep_learning supervised_learning multi_modal_learning
r1rz6U5lg,Learning to superoptimize programs,3,[],0.5435836990639299,1,7.0,2017,
r1saNM-RW,Small Coresets to Represent Large Training Data for Support Vector Machines,3,"[""coresets"", ""data compression""]",0.5471938181890873,0,5.666666666666667,2018, coresets data_compression
r1tHvHKge,Combating Deep Reinforcement Learning's Sisyphean Curse with Intrinsic Fear,3,"[""Deep learning"", ""Reinforcement Learning"", ""Applications""]",0.4406322261246571,1,4.333333333333333,2017, deep_learning reinforcement_learning applications
r1tJKuyRZ,The Set Autoencoder: Unsupervised Representation Learning for Sets,3,"[""set"", ""unsupervised learning"", ""representation learning""]",0.5340134101234033,0,4.666666666666667,2018, set unsupervised_learning representation_learning
r1te3Fqel,End-to-End Answer Chunk Extraction and Ranking for Reading Comprehension,3,"[""Natural language processing"", ""Deep learning"", ""Supervised Learning""]",0.5812425024494836,1,5.0,2017, natural_language_processing deep_learning supervised_learning
r1uOhfb0W,Learning Sparse Structured Ensembles with SG-MCMC and Network Pruning,3,"[""ensemble learning"", ""SG-MCMC"", ""group sparse prior"", ""network pruning""]",0.5012296705165956,0,5.333333333333333,2018, ensemble_learning sg_mcmc group_sparse_prior network_pruning
r1vccClCb,Neighbor-encoder,3,"[""unsupervised learning"", ""representation learning"", ""autoencoder""]",0.5337579681317427,0,5.0,2018, unsupervised_learning representation_learning autoencoder
r1vuQG-CW,HexaConv,3,"[""hexagonal"", ""group"", ""symmetry"", ""representation learning"", ""rotation"", ""equivariance"", ""invariance""]",0.5004530145537278,0,7.0,2018, hexagonal group symmetry representation_learning rotation equivariance invariance
r1w7Jdqxl,Collaborative Deep Embedding via Dual Networks,3,[],0.4494242495178519,1,4.666666666666667,2017,
r1wEFyWCW,Few-shot Autoregressive Density Estimation: Towards Learning to Learn Distributions,3,"[""few-shot learning"", ""density models"", ""meta learning""]",0.4751321813254096,0,6.333333333333333,2018, few_shot_learning density_models meta_learning
r1xUYDYgg,Development of JavaScript-based deep learning platform and application to distributed training,3,"[""Deep learning""]",0.49288553712064065,1,5.666666666666667,2017, deep_learning
r1y1aawlg,Iterative Refinement for Machine Translation,3,"[""Natural language processing""]",0.5013383032778822,1,5.25,2017, natural_language_processing
r1yjkAtxe,Spatio-Temporal Abstractions in Reinforcement Learning Through Neural Encoding,3,"[""Reinforcement Learning"", ""Deep learning""]",0.46596977844352444,1,4.0,2017, reinforcement_learning deep_learning
rJ0-tY5xe,"Learning to Query, Reason, and Answer Questions On Ambiguous Texts",3,"[""Natural language processing"", ""Deep learning"", ""Reinforcement Learning""]",0.524973455619358,1,6.666666666666667,2017, natural_language_processing deep_learning reinforcement_learning
rJ0JwFcex,Neuro-Symbolic Program Synthesis,3,"[""Deep learning"", ""Structured prediction""]",0.5673891287086545,1,6.666666666666667,2017, deep_learning structured_prediction
rJ1RPJWAW,Learnability of Learned Neural Networks,3,"[""Learnability"", ""Generalizability"", ""Understanding Deep Learning""]",0.4812606950256042,0,5.666666666666667,2018, learnability generalizability understanding_deep_learning
rJ33wwxRb,SGD Learns Over-parameterized Networks that Provably Generalize on Linearly Separable Data,3,"[""Deep Learning"", ""Non-convex Optmization"", ""Generalization"", ""Learning Theory"", ""Neural Networks""]",0.4608412540141995,0,7.333333333333333,2018, deep_learning non_convex_optmization generalization learning_theory neural_networks
rJ3fy0k0Z,Deterministic Policy Imitation Gradient Algorithm,2,"[""Imitation Learning""]",0.39835708003769,0,5.333333333333333,2018, imitation_learning
rJ4uaX2aW,Large Batch Training of Convolutional Networks with Layer-wise Adaptive Rate Scaling,3,"[""large batch"", ""LARS"", ""adaptive rate scaling""]",0.49204126092328754,0,4.666666666666667,2018, large_batch lars adaptive_rate_scaling
rJ5C67-C-,Hyperedge2vec: Distributed Representations for Hyperedges,3,"[""hypergraph"", ""representation learning"", ""tensors""]",0.5271713059852934,0,5.0,2018, hypergraph representation_learning tensors
rJ695PxRW,Discovering Order in Unordered Datasets: Generative Markov Networks,3,"[""Markov chain"", ""discovering orders"", ""generative model"", ""one-shot""]",0.4957223180360055,0,4.0,2018, markov_chain discovering_orders generative_model one_shot
rJ6DhP5xe,Generalizable Features From Unsupervised Learning,3,"[""Unsupervised Learning"", ""Deep learning""]",0.46780713480711855,1,4.333333333333333,2017, unsupervised_learning deep_learning
rJ6iJmWCW,POLICY DRIVEN GENERATIVE ADVERSARIAL NETWORKS FOR ACCENTED SPEECH GENERATION,3,"[""speech"", ""generation"", ""accent"", ""gan"", ""adversarial"", ""reinforcement"", ""memory"", ""lstm"", ""policy"", ""gradients"", ""human""]",0.48366433711905005,0,4.0,2018, speech generation accent gan adversarial reinforcement memory lstm policy gradients human
rJ7RBNe0-,Generative Models for Alignment and Data Efficiency in Language,3,[],0.5243266336797409,0,3.6666666666666665,2018,
rJ7yZ2P6-,Enhance Word Representation for Out-of-Vocabulary on Ubuntu Dialogue Corpus,3,"[""next utterance selection"", ""ubuntu dialogue corpus"", ""out-of-vocabulary"", ""word representation""]",0.5732313934743505,0,4.666666666666667,2018, next_utterance_selection ubuntu_dialogue_corpus out_of_vocabulary word_representation
rJ8Je4clg,Learning to Play in a Day: Faster Deep Reinforcement Learning by Optimality Tightening,3,"[""Reinforcement Learning"", ""Optimization"", ""Games""]",0.41093048299766993,1,7.333333333333333,2017, reinforcement_learning optimization games
rJ8rHkWRb,A Simple Fully Connected Network for Composing Word Embeddings from Characters,3,"[""natural language processing"", ""word embeddings"", ""language models"", ""neural network"", ""deep learning"", ""sparsity"", ""dropout""]",0.5421143889709727,0,4.0,2018, natural_language_processing word_embeddings language_models neural_network deep_learning sparsity dropout
rJ8uNptgl,Towards the Limit of Network Quantization,3,"[""Theory"", ""Deep learning""]",0.53645313851202,1,7.0,2017, theory deep_learning
rJBiunlAW,Training RNNs as Fast as CNNs,4,"[""recurrent neural networks"", ""natural language processing""]",0.6088145331720897,0,6.333333333333333,2018, recurrent_neural_networks natural_language_processing
rJBwoM-Cb,Neural Tree Transducers for Tree to Tree Learning,3,"[""deep learning"", ""tree transduction""]",0.5741116431093691,0,4.0,2018, deep_learning tree_transduction
rJEgeXFex,Predicting Medications from Diagnostic Codes with Recurrent Neural Networks,3,"[""Deep learning"", ""Supervised Learning"", ""Applications""]",0.5282164157232976,1,7.0,2017, deep_learning supervised_learning applications
rJFOptp6Z,Model Distillation with Knowledge Transfer from Face Classification to Alignment and Verification,3,"[""distill"", ""transfer"", ""classification"", ""alignment"", ""verification""]",0.4575376206020127,0,3.6666666666666665,2018, distill transfer classification alignment verification
rJGY8GbR-,Deep Mean Field Theory: Layerwise Variance and Width Variation as Methods to Control Gradient Explosion,3,"[""mean field"", ""dynamics"", ""residual network"", ""variance variation"", ""width variation"", ""initialization""]",0.44408970112105006,0,5.666666666666667,2018, mean_field dynamics residual_network variance_variation width_variation initialization
rJGZq6g0-,"Emergent Communication in a Multi-Modal, Multi-Step Referential Game",3,"[""emergent communication"", ""multi-agent systems"", ""multi-modal""]",0.5155040536089658,0,7.0,2018, emergent_communication multi_agent_systems multi_modal
rJHcpW-CW,NOVEL AND EFFECTIVE PARALLEL MIX-GENERATOR GENERATIVE ADVERSARIAL NETWORKS,3,"[""neural networks"", ""generative adversarial networks"", ""parallel""]",0.4311412498905866,0,4.666666666666667,2018, neural_networks generative_adversarial_networks parallel
rJIN_4lA-,Maintaining cooperation in complex social dilemmas using deep reinforcement learning,3,"[""reinforcement learning"", ""cooperation"", ""social dilemmas"", ""game theory""]",0.49214417043954883,0,3.6666666666666665,2018, reinforcement_learning cooperation social_dilemmas game_theory
rJIgf7bAZ,An inference-based policy gradient method for learning options,3,"[""reinforcement learning"", ""hierarchy"", ""options"", ""inference""]",0.49823081881316317,0,3.3333333333333335,2018, reinforcement_learning hierarchy options inference
rJJ3YU5ge,Is a picture worth a thousand words? A Deep Multi-Modal Fusion Architecture for Product Classification in e-commerce,3,"[""Multi-modal learning"", ""Deep learning""]",0.5756484369934616,1,4.666666666666667,2017, multi_modal_learning deep_learning
rJJRDvcex,Layer Recurrent Neural Networks,3,"[""Deep learning"", ""Computer vision""]",0.5496130415263193,1,6.0,2017, deep_learning computer_vision
rJJzTyWCZ,Large-scale Cloze Test Dataset Designed by Teachers,3,"[""dataset"", ""human-designed"", ""language understanding""]",0.5673282521783757,0,5.0,2018, dataset human_designed language_understanding
rJL6pz-CZ,Transfer Learning on Manifolds via Learned Transport Operators,3,"[""manifold learning"", ""transfer learning""]",0.47079464724988357,0,4.333333333333333,2018, manifold_learning transfer_learning
rJLS7qKel,Learning to Act by Predicting the Future,3,[],0.5005295103111975,1,7.666666666666667,2017,
rJLTTe-0W,Bayesian Time Series Forecasting with Change Point and Anomaly Detection,3,"[""Time Series Forecasting"", ""Change Point Detection"", ""Anomaly Detection"", ""State Space Model"", ""Bayesian""]",0.44863056975700216,0,5.0,2018, time_series_forecasting change_point_detection anomaly_detection state_space_model bayesian
rJM69B5xx,Finding a Jack-of-All-Trades: An Examination of Semi-supervised Learning in Reading Comprehension,3,"[""Natural language processing"", ""Semi-Supervised Learning"", ""Deep learning"", ""Transfer Learning""]",0.545072024454666,1,4.333333333333333,2017, natural_language_processing semi_supervised_learning deep_learning transfer_learning
rJNpifWAb,Flipout: Efficient Pseudo-Independent Weight Perturbations on Mini-Batches,3,"[""weight perturbation"", ""reparameterization gradient"", ""gradient variance reduction"", ""evolution strategies"", ""LSTM"", ""regularization"", ""optimization""]",0.4313885023589932,0,6.666666666666667,2018, weight_perturbation reparameterization_gradient gradient_variance_reduction evolution_strategies lstm regularization optimization
rJPcZ3txx,Faster CNNs with Direct Sparse Convolutions and Guided Pruning,3,"[""Deep learning"", ""Optimization""]",0.5268772580037023,1,6.333333333333333,2017, deep_learning optimization
rJQDjk-0b,Unbiased Online Recurrent Optimization,3,"[""RNN""]",0.4985590931501145,0,7.0,2018, rnn
rJQKYt5ll,Steerable CNNs,3,[],0.5402117548807863,1,7.0,2017,
rJR2ylbRb,Spectral Graph Wavelets for Structural Role Similarity in Networks,3,"[""Graphs"", ""Structural Similarities"", ""Spectral Graph Wavelets"", ""Graph Signal Processing"", ""Unsupervised Learning""]",0.4878910442839712,0,4.333333333333333,2018, graphs structural_similarities spectral_graph_wavelets graph_signal_processing unsupervised_learning
rJRhzzKxl,Knowledge Adaptation: Teaching to Adapt,3,"[""Natural language processing"", ""Deep learning"", ""Transfer Learning"", ""Unsupervised Learning""]",0.48305971147166415,1,6.0,2017, natural_language_processing deep_learning transfer_learning unsupervised_learning
rJSr0GZR-,Learning Priors for Adversarial Autoencoders,3,"[""deep learning"", ""computer vision"", ""generative adversarial networks""]",0.4288562169312804,0,5.666666666666667,2018, deep_learning computer_vision generative_adversarial_networks
rJTGkKxAZ,Learning Generative Models with Locally Disentangled Latent Factors,3,"[""Generative Models"", ""Hierarchical Models"", ""Latent Variable Models""]",0.4979124988847676,0,4.333333333333333,2018, generative_models hierarchical_models latent_variable_models
rJTKKKqeg,Tracking the World State with Recurrent Entity Networks,3,"[""Natural language processing"", ""Deep learning""]",0.5221030233697675,1,7.0,2017, natural_language_processing deep_learning
rJTutzbA-,On the insufficiency of existing momentum schemes for Stochastic Optimization,3,"[""Stochastic Gradient Descent"", ""Deep Learning"", ""Momentum"", ""Acceleration"", ""Heavy Ball"", ""Nesterov Acceleration"", ""Stochastic Optimization"", ""SGD"", ""Accelerated Stochastic Gradient Descent""]",0.48125375563815265,0,7.333333333333333,2018, stochastic_gradient_descent deep_learning momentum acceleration heavy_ball nesterov_acceleration stochastic_optimization sgd accelerated_stochastic_gradient_descent
rJUBryZ0W,Lifelong Learning by Adjusting Priors,3,"[""Lifelong learning"", ""Transfer learning"", ""PAC-Bayes theory""]",0.46202974671939756,0,6.0,2018, lifelong_learning transfer_learning pac_bayes_theory
rJUYGxbCW,PixelDefend: Leveraging Generative Models to Understand and Defend against Adversarial Examples,3,"[""Adversarial Examples"", ""Generative Models"", ""Purification"", ""Hypothesis Testing""]",0.46968253842687624,0,7.0,2018, adversarial_examples generative_models purification hypothesis_testing
rJVruWZRW,Dense Recurrent Neural Network with Attention Gate,3,"[""recurrent neural network"", ""language modeling"", ""dense connection""]",0.5211094020317457,0,3.3333333333333335,2018, recurrent_neural_network language_modeling dense_connection
rJWechg0Z,Minimal-Entropy Correlation Alignment for Unsupervised Deep Domain Adaptation,3,"[""unsupervised domain adaptation"", ""entropy minimization"", ""image classification"", ""deep transfer learning""]",0.4243631004773978,0,7.0,2018, unsupervised_domain_adaptation entropy_minimization image_classification deep_transfer_learning
rJWrK9lAb,Autoregressive Generative Adversarial Networks,3,"[""Generative Adversarial Networks"", ""Latent Space Modeling""]",0.46570098513172736,0,4.333333333333333,2018, generative_adversarial_networks latent_space_modeling
rJXMpikCZ,Graph Attention Networks,3,"[""Deep Learning"", ""Graph Convolutions"", ""Attention"", ""Self-Attention""]",0.45817737010469395,0,6.0,2018, deep_learning graph_convolutions attention self_attention
rJXTf9Bxg,Conditional Image Synthesis With Auxiliary Classifier GANs,3,"[""Deep learning""]",0.4715176054562698,1,5.0,2017, deep_learning
rJY0-Kcll,Optimization as a Model for Few-Shot Learning,3,[],0.4959938751080693,1,7.666666666666667,2017,
rJY3vK9eg,Neural Combinatorial Optimization with Reinforcement Learning,3,"[""Reinforcement Learning"", ""Deep learning""]",0.4604187505419751,1,6.0,2017, reinforcement_learning deep_learning
rJYFzMZC-,Simulating Action Dynamics with Neural Process Networks,3,"[""representation learning"", ""memory networks"", ""state tracking""]",0.564511264804905,0,7.666666666666667,2018, representation_learning memory_networks state_tracking
rJa90ceAb,Learning to Generate Filters for Convolutional Neural Networks,3,"[""filter generation"", ""meta-learning"", ""filter repository"", ""image classification"", ""dynamic generation""]",0.48764564088396994,0,4.333333333333333,2018, filter_generation meta_learning filter_repository image_classification dynamic_generation
rJaE2alRW,Autoregressive Convolutional Neural Networks for Asynchronous Time Series,3,"[""neural networks"", ""convolutional neural networks"", ""time series"", ""asynchronous data"", ""regression""]",0.5026115430246184,0,4.666666666666667,2018, neural_networks convolutional_neural_networks time_series asynchronous_data regression
rJbPBt9lg,Neural Code Completion,3,"[""Deep learning"", ""Applications""]",0.5957445816125876,1,4.666666666666667,2017, deep_learning applications
rJbbOLcex,TopicRNN: A Recurrent Neural Network with Long-Range Semantic Dependency,3,"[""Natural language processing"", ""Deep learning""]",0.5176986561109707,1,7.0,2017, natural_language_processing deep_learning
rJbs5gbRW,On the Generalization Effects of DenseNet Model Structures ,3,"[""Skip connection"", ""generalization"", ""gegularization"", ""deep network"", ""representation.""]",0.44313573216508784,0,2.6666666666666665,2018, skip_connection generalization gegularization deep_network representation.
rJe-Pr9le,Multi-task learning with deep model based reinforcement learning,3,"[""Reinforcement Learning"", ""Deep learning"", ""Games"", ""Transfer Learning""]",0.44085844704644467,1,3.3333333333333335,2017, reinforcement_learning deep_learning games transfer_learning
rJe7FW-Cb,A Painless Attention Mechanism for Convolutional Neural Networks,3,"[""computer vision"", ""deep learning"", ""convolutional neural networks"", ""attention""]",0.5130905981258926,0,5.333333333333333,2018, computer_vision deep_learning convolutional_neural_networks attention
rJeKjwvclx,Dynamic Coattention Networks For Question Answering,3,"[""Natural language processing"", ""Deep learning"", ""Applications""]",0.5287907114795493,1,8.0,2017, natural_language_processing deep_learning applications
rJfMusFll,Batch Policy Gradient  Methods for  Improving Neural Conversation Models,3,"[""Natural language processing"", ""Reinforcement Learning""]",0.4286373698318536,1,7.0,2017, natural_language_processing reinforcement_learning
rJg4YGWRb,Attention-based Graph Neural Network for Semi-supervised Learning,3,"[""Graph Neural Network"", ""Attention"", ""Semi-supervised Learning""]",0.4699352495100003,0,6.333333333333333,2018, graph_neural_network attention semi_supervised_learning
rJg_1L5gg,Incremental Sequence Learning,3,"[""Deep learning"", ""Supervised Learning""]",0.553555689183455,1,4.333333333333333,2017, deep_learning supervised_learning
rJhR_pxCZ,Interpretable Classification via Supervised Variational Autoencoders and Differentiable Decision Trees,3,"[""interpretable classification"", ""decision trees"", ""deep learning"", ""variational autoencoder""]",0.523042796461705,0,4.0,2018, interpretable_classification decision_trees deep_learning variational_autoencoder
rJiNwv9gg,Lossy Image Compression with Compressive Autoencoders,3,"[""Computer vision"", ""Deep learning"", ""Applications""]",0.5056565901536899,1,6.666666666666667,2017, computer_vision deep_learning applications
rJiaRbk0-,Towards Binary-Valued Gates for Robust LSTM Training ,3,"[""recurrent neural network"", ""LSTM"", ""long-short term memory network"", ""machine translation"", ""generalization""]",0.5122547705824638,0,5.333333333333333,2018, recurrent_neural_network lstm long_short_term_memory_network machine_translation generalization
rJk51gJRb,Adversarial Policy Gradient for Alternating Markov Games,3,[],0.4224181313978281,0,5.0,2018,
rJl3yM-Ab,Evidence Aggregation for Answer Re-Ranking in Open-Domain Question Answering,3,"[""Question Answering"", ""Deep Learning""]",0.5622481937635121,0,6.666666666666667,2018, question_answering deep_learning
rJl63fZRb,Parametrized Hierarchical Procedures for Neural Programming,3,"[""Neural programming"", ""Hierarchical Control""]",0.5173525579759216,0,6.0,2018, neural_programming hierarchical_control
rJlMAAeC-,Improving the Universality and Learnability of Neural Programmer-Interpreters with Combinator Abstraction,3,"[""neural programming"", ""Neural Programmer-Interpreter""]",0.5354830919017649,0,5.666666666666667,2018, neural_programming neural_programmer_interpreter
rJm7VfZA-,Learning Parametric Closed-Loop Policies for Markov Potential Games,3,"[""Stochastic games"", ""potential games"", ""closed loop"", ""reinforcement learning"", ""multiagent systems""]",0.4697968463395382,0,6.333333333333333,2018, stochastic_games potential_games closed_loop reinforcement_learning multiagent_systems
rJma2bZCW,Three factors influencing minima in SGD,3,"[""SGD"", ""Deep Learning"", ""Generalization""]",0.4927136630405474,0,4.666666666666667,2018, sgd deep_learning generalization
rJo9n9Feg,Chess Game Concepts Emerge under Weak Supervision: A Case Study of Tic-tac-toe,3,"[""Semi-Supervised Learning""]",0.5136051073360177,1,3.0,2017, semi_supervised_learning
rJoXrxZAZ,HybridNet: A Hybrid Neural Architecture to Speed-up Autoregressive  Models,3,"[""neural architecture"", ""inference time reduction"", ""hybrid model""]",0.5467835234349209,0,4.666666666666667,2018, neural_architecture inference_time_reduction hybrid_model
